Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;Tipo_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012
510685105000002;5;"Região Centro-Oeste";51;"Mato Grosso";5103;"Sudoeste Mato-Grossense";51013;"Tangará da Serra";00;"Municípios não pertencentes a estrutura de RM";5106851;"PORTO ESTRELA";510685105;"PORTO ESTRELA";51068510500;"PORTO ESTRELA";5106851000;"PORTO ESTRELA (todos os setores)";2;0;194;581;2,99;1,89;423,21;231443,17;656,82;205554,02;385,19;241300,25;680,87;225151,73
510685105000003;5;"Região Centro-Oeste";51;"Mato Grosso";5103;"Sudoeste Mato-Grossense";51013;"Tangará da Serra";00;"Municípios não pertencentes a estrutura de RM";5106851;"PORTO ESTRELA";510685105;"PORTO ESTRELA";51068510500;"PORTO ESTRELA";5106851000;"PORTO ESTRELA (todos os setores)";8;0;29;85;2,93;3,14;370,52;115793,47;565,53;63713,6;234,21;102405,85;548,71;66316,68
510685105000004;5;"Região Centro-Oeste";51;"Mato Grosso";5103;"Sudoeste Mato-Grossense";51013;"Tangará da Serra";00;"Municípios não pertencentes a estrutura de RM";5106851;"PORTO ESTRELA";510685105;"PORTO ESTRELA";51068510500;"PORTO ESTRELA";5106851000;"PORTO ESTRELA (todos os setores)";8;0;12;43;3,58;2,27;314,17;116790,15;538,57;73114,29;182,54;73463,26;482,43;47633,34
510685105000005;5;"Região Centro-Oeste";51;"Mato Grosso";5103;"Sudoeste Mato-Grossense";51013;"Tangará da Serra";00;"Municípios não pertencentes a estrutura de RM";5106851;"PORTO ESTRELA";510685105;"PORTO ESTRELA";51068510500;"PORTO ESTRELA";5106851000;"PORTO ESTRELA (todos os setores)";8;0;97;281;2,9;1,91;456,43;358565,19;632,49;385908,69;285,51;226268,29;571,02;290096,5
510685105000006;5;"Região Centro-Oeste";51;"Mato Grosso";5103;"Sudoeste Mato-Grossense";51013;"Tangará da Serra";00;"Municípios não pertencentes a estrutura de RM";5106851;"PORTO ESTRELA";510685105;"PORTO ESTRELA";51068510500;"PORTO ESTRELA";5106851000;"PORTO ESTRELA (todos os setores)";8;0;127;539;4,24;4,66;245,76;113149,22;405,34;122053,88;143,7;79263,15;420,36;115811,6
510685105000008;5;"Região Centro-Oeste";51;"Mato Grosso";5103;"Sudoeste Mato-Grossense";51013;"Tangará da Serra";00;"Municípios não pertencentes a estrutura de RM";5106851;"PORTO ESTRELA";510685105;"PORTO ESTRELA";51068510500;"PORTO ESTRELA";5106851000;"PORTO ESTRELA (todos os setores)";8;0;11;38;3,45;5,87;292,73;116381,82;536,67;75666,67;125,83;69613,57;566,25;63055,36
510685105000009;5;"Região Centro-Oeste";51;"Mato Grosso";5103;"Sudoeste Mato-Grossense";51013;"Tangará da Serra";00;"Municípios não pertencentes a estrutura de RM";5106851;"PORTO ESTRELA";510685105;"PORTO ESTRELA";51068510500;"PORTO ESTRELA";5106851000;"PORTO ESTRELA (todos os setores)";8;0;57;189;3,32;3,47;557,89;156109,77;676,6;107988,16;303,52;208569,71;637,77;225294,15
510685105000010;5;"Região Centro-Oeste";51;"Mato Grosso";5103;"Sudoeste Mato-Grossense";51013;"Tangará da Serra";00;"Municípios não pertencentes a estrutura de RM";5106851;"PORTO ESTRELA";510685105;"PORTO ESTRELA";51068510500;"PORTO ESTRELA";5106851000;"PORTO ESTRELA (todos os setores)";8;0;57;174;3,05;2,16;2239,74;173951495,02;2837;219659866,36;1004,64;69181068,5;1878,81;128505643,47
510685105000011;5;"Região Centro-Oeste";51;"Mato Grosso";5103;"Sudoeste Mato-Grossense";51013;"Tangará da Serra";00;"Municípios não pertencentes a estrutura de RM";5106851;"PORTO ESTRELA";510685105;"PORTO ESTRELA";51068510500;"PORTO ESTRELA";5106851000;"PORTO ESTRELA (todos os setores)";8;0;156;542;3,47;2,88;449,96;250298,42;662,21;227598,66;236,56;154143,28;572,12;180958,74
510685105000012;5;"Região Centro-Oeste";51;"Mato Grosso";5103;"Sudoeste Mato-Grossense";51013;"Tangará da Serra";00;"Municípios não pertencentes a estrutura de RM";5106851;"PORTO ESTRELA";510685105;"PORTO ESTRELA";51068510500;"PORTO ESTRELA";5106851000;"PORTO ESTRELA (todos os setores)";8;0;91;292;3,21;2,03;550,88;406254,77;821,8;383025,03;314,99;245978,77;716,67;272023,85
510700805000001;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;181;546;3,02;2,52;684,66;805899,69;779,39;843812,73;419,6;462886,79;694,36;575609,84
510700805000002;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;191;532;2,79;2,36;528,28;188125,55;638,62;156755,27;377,83;167958,46;611,36;128864,38
510700805000003;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;221;716;3,24;2,31;967,22;1312672,69;1042,71;1336526,72;527;713069,96;866,07;878629,05
510700805000004;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;258;801;3,1;2,42;830,85;652450,22;932;637545,75;471,01;446733,8;802,15;495306,84
510700805000005;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;234;699;2,99;2,66;528,89;320377,39;634,67;317302,39;338,87;221792,63;605,58;234879,95
510700805000006;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;278;929;3,34;2,77;428,19;426792,91;583,51;491292,25;321,11;255445,42;586;311075,82
510700805000007;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;290;916;3,16;2,39;534,65;170525,41;612,84;147454,51;362,93;193624,06;611,16;174304,42
510700805000008;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;153;461;3,01;2,17;1325,77;2895043,24;1398,92;2952843,19;846,59;2029476,27;1303,69;2531236,79
510700805000009;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;192;624;3,25;3,92;510,36;137894,43;559,94;123446,9;360,92;127311,9;525,62;98759,59
510700805000010;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;139;399;2,87;2,69;3244,45;878253947,5;3887,75;1051382012,38;1528,32;353570665,95;2425,69;559941721,07
510700805000011;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;171;480;2,81;1,92;752,49;440164,87;863,6;408995,55;530,36;422751,25;831,75;412271,69
510700805000012;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;253;729;2,88;2,14;1142,36;1900268,87;1199,24;1926784,58;691,1;1219546,43;1011,75;1461505,34
510700805000013;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;291;913;3,14;2,85;934,67;2086531,08;989,05;2154390,63;567,76;1261312,85;835,93;1633581,28
510700805000014;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;278;938;3,37;3,06;795,45;2344622,84;925,25;2608222,24;515,12;1256099,41;849,89;1789029,21
510700805000015;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";1;0;230;670;2,91;2,06;810,48;1623036,82;1083,78;1875610,69;523,08;1027370,39;984,52;1480827,6
510700805000016;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";5;0;105;290;2,76;2,07;255;271073,38;723,65;434543,46;170,98;171170,35;689,44;335410,45
510700805000017;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";8;0;54;150;2,78;1,95;1024,81;2401587,7;1064,23;2452997,44;551,09;1389706,42;1008,92;2093137,88
510700805000018;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";8;0;120;320;2,67;2,04;714,73;839666,99;884,21;889427,33;438,12;506361,63;712,55;628661,77
510700805000019;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";8;0;96;243;2,53;2,13;1030,49;7056346,11;1268,29;8400357,35;568,94;3347910,97;1051,08;5698262,47
510700805000020;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";8;0;42;114;2,71;2,99;918,4;1554582,49;964,33;1588887,2;562,6;828694,53;810,81;995499,83
510700805000021;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";8;0;32;102;3,19;3,32;816,38;899997,02;967,56;921171,79;555,93;525769,78;849,05;554638,79
510700805000022;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700805;"POXORÉO";51070080500;"POXORÉO";5107008000;"POXORÉO (todos os setores)";8;0;137;408;2,98;2,01;906,77;3151646,96;948,31;3257419,97;458,05;1390822,83;722,7;2005878,69
510700810000001;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700810;"ALTO COITÉ";51070081000;"ALTO COITÉ";5107008000;"POXORÉO (todos os setores)";1;0;178;464;2,61;2,57;665,75;403435,31;731,5;395131,33;404,93;301574,06;708,63;312594,21
510700810000002;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700810;"ALTO COITÉ";51070081000;"ALTO COITÉ";5107008000;"POXORÉO (todos os setores)";1;0;97;291;3;2,67;513,92;141037,49;615,43;105988,72;360,83;129906,89;594,16;74908,91
510700810000003;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700810;"ALTO COITÉ";51070081000;"ALTO COITÉ";5107008000;"POXORÉO (todos os setores)";8;0;122;345;2,83;2,8;904,8;1498748,1;994,46;1558644,71;540,06;783146,2;834,39;965287,05
510700810000004;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700810;"ALTO COITÉ";51070081000;"ALTO COITÉ";5107008000;"POXORÉO (todos os setores)";8;0;81;285;3,52;2,18;1454,81;4625427,78;1454,81;4625427,78;752,23;1640826,5;1016,24;1949888,85
510700810000005;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700810;"ALTO COITÉ";51070081000;"ALTO COITÉ";5107008000;"POXORÉO (todos os setores)";8;0;46;160;3,48;1,5;781,09;614329,9;1088,79;518410,98;661,69;518456,4;1100,06;377942,08
510700810000006;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700810;"ALTO COITÉ";51070081000;"ALTO COITÉ";5107008000;"POXORÉO (todos os setores)";8;5;38;374;9,84;22,73;311,05;227598,21;622,11;263582,88;89,23;65117,84;537,83;153700,43
510700810000007;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700810;"ALTO COITÉ";51070081000;"ALTO COITÉ";5107008000;"POXORÉO (todos os setores)";8;5;10;81;8,1;18,1;204;69360;510;0;57,74;26614,01;510;0
510700810000008;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700810;"ALTO COITÉ";51070081000;"ALTO COITÉ";5107008000;"POXORÉO (todos os setores)";8;0;152;609;4,01;2,13;1221,78;570103,45;1336,04;470037,13;624,81;538576,84;1118,45;411491,83
510700810000009;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700810;"ALTO COITÉ";51070081000;"ALTO COITÉ";5107008000;"POXORÉO (todos os setores)";8;0;64;205;3,2;3,09;1273,98;2705152,52;1405,78;2801385,79;727,13;1868151,19;1211,88;2533054,99
510700815000001;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700815;"JARUDORE";51070081500;"JARUDORE";5107008000;"POXORÉO (todos os setores)";1;0;165;466;2,82;1,88;514,09;385733,55;757,37;384004,38;369,32;282786,12;717,64;299602,56
510700815000002;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700815;"JARUDORE";51070081500;"JARUDORE";5107008000;"POXORÉO (todos os setores)";8;0;20;74;3,7;3,91;619,55;1152548,05;826,07;1381390,35;394,51;499813,84;750,84;689842,01
510700815000003;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700815;"JARUDORE";51070081500;"JARUDORE";5107008000;"POXORÉO (todos os setores)";8;0;58;149;2,57;1,3;677,24;672816,82;872,89;696943,74;536,76;414272,11;814,18;402383,51
510700815000004;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700815;"JARUDORE";51070081500;"JARUDORE";5107008000;"POXORÉO (todos os setores)";5;0;122;339;2,78;3,45;646,02;176070,84;697,47;154012,36;406,48;194184,93;616,01;165059,13
510700815000005;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700815;"JARUDORE";51070081500;"JARUDORE";5107008000;"POXORÉO (todos os setores)";8;0;39;113;2,9;1,36;1483,08;4796158,7;1483,08;4796158,7;757,35;2374167,96;1186,9;3223565,73
510700815000006;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700815;"JARUDORE";51070081500;"JARUDORE";5107008000;"POXORÉO (todos os setores)";8;0;117;345;2,95;2,08;611,03;711196,65;744,7;767821,67;385,04;383390,87;632,56;473779,4
510700815000007;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700815;"JARUDORE";51070081500;"JARUDORE";5107008000;"POXORÉO (todos os setores)";8;8;134;357;2,66;1,95;680,6;533050,17;712,51;535323,28;397,1;346300,41;614,61;402581,38
510700820000001;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700820;"PARAÍSO DO LESTE";51070082000;"PARAÍSO DO LESTE";5107008000;"POXORÉO (todos os setores)";1;0;88;295;3,35;2,44;776,84;721967,42;823,64;726975,43;471,68;449484,37;701,9;507625,78
510700820000002;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700820;"PARAÍSO DO LESTE";51070082000;"PARAÍSO DO LESTE";5107008000;"POXORÉO (todos os setores)";8;0;108;287;2,66;2,1;915,07;5922240,31;1008,45;6437645,96;481,98;2793716,13;758,74;4196921,38
510700820000003;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51020;"Tesouro";00;"Municípios não pertencentes a estrutura de RM";5107008;"POXORÉO";510700820;"PARAÍSO DO LESTE";51070082000;"PARAÍSO DO LESTE";5107008000;"POXORÉO (todos os setores)";8;0;73;230;3,15;1,8;2148,08;149124871,27;2375,91;164634849,16;941,71;53532013,98;1569,51;88519123,94
510704005000001;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;133;421;3,17;1,84;4502,14;139700653,9;4948,64;151442772,5;2276,64;60487293,32;3709,35;93379911,48
510704005000002;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;96;268;2,79;1,81;1425,31;3259917,8;1983,04;3432027,37;1065,76;2088634,44;1654,91;2269353,22
510704005000003;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;273;718;2,63;2,6;793,53;1096950,98;1152,3;1179935,86;721,33;869956,83;1132,51;900266,78
510704005000004;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;231;749;3,24;3,17;740,17;1669728,65;1048,95;2044705,79;715,78;1161216,12;1041,58;1350858,44
510704005000005;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;138;380;2,75;1,6;2005,76;10853349,6;2853,56;13044200,5;1480,87;6694728,08;2506,65;8770920,57
510704005000006;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;203;477;2,35;1,56;1775,86;5421876,78;2071,83;5713988,37;1786,08;10233618,12;2284,53;11955813,98
510704005000007;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;264;812;3,08;1,48;1413,09;4578378,06;2361,12;5416852,62;1379,97;4739902,67;2316,03;5789584,05
510704005000008;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;186;582;3,13;1,94;2794,83;31568264,94;3879,39;39671680,15;2126,28;17323019,25;3260,71;22882496
510704005000009;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;342;1010;2,95;1,9;3804,75;52880113,63;4079,07;55582273,25;2105,77;23834232,18;2996,16;31256253,73
510704005000010;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;216;699;3,24;1,39;4519,45;95122308,74;4583,11;96175268,62;2162,02;38779693,48;3283,67;55256646,37
510704005000011;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;314;1023;3,26;1,57;816,51;1706792,24;1432,32;2114284,43;750,76;1211099,17;1297,45;1384039,16
510704005000012;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;176;600;3,41;2,43;1611,79;2412275,9;1719,24;2388211,29;964,79;1952208,9;1417,99;2227398,47
510704005000013;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;401;1425;3,55;2,35;1375,55;6158368,91;1562,6;6705041,45;861,18;2655842,07;1244,16;3361315,53
510704005000014;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";1;0;398;1172;2,94;1,5;2927,11;20355965,69;4735,73;24384868,65;1595,71;11062789,2;3617,91;17781756,67
510704005000015;5;"Região Centro-Oeste";51;"Mato Grosso";5105;"Sudeste Mato-Grossense";51019;"Primavera do Leste";00;"Municípios não pertencentes a estrutura de RM";5107040;"PRIMAVERA DO LESTE";510704005;"PRIMAVERA DO LESTE";51070400500;"PRIMAVERA DO LESTE";5107040000;"PRIMAVERA DO LESTE (todos os setores)";2;0;780;2892;3,71;3,24;696,75;758622,71;838,68;794176,99;439,55;619182,56;792,29;836782,64
