"SG_UF","SG_UE","str_to_title(NM_UE)","final_name"
"GO","95451","Pires Do Rio","Pires Do Rio (GO)"
"GO","95494","Pontalina","Pontalina (GO)"
"GO","95559","Porangatu","Porangatu (GO)"
"GO","95575","Portelândia","Portelândia (GO)"
"GO","95630","Quirinópolis","Quirinópolis (GO)"
"GO","95656","Rialma","Rialma (GO)"
"GO","95710","Rio Verde","Rio Verde (GO)"
"GO","95737","Rubiataba","Rubiataba (GO)"
"GO","95753","Sanclerlândia","Sanclerlândia (GO)"
"GO","95770","Santa Bárbara De Goiás","Santa Bárbara De Goiás (GO)"
"GO","95818","Santa Helena De Goiás","Santa Helena De Goiás (GO)"
"GO","95834","Santa Rita Do Araguaia","Santa Rita Do Araguaia (GO)"
"GO","95877","Santa Tereza De Goiás","Santa Tereza De Goiás (GO)"
"GO","95893","Santa Terezinha De Goiás","Santa Terezinha De Goiás (GO)"
"GO","95931","São Francisco De Goiás","São Francisco De Goiás (GO)"
"GO","95958","Planaltina","Planaltina (GO)"
"GO","95974","São João D Aliança","São João D Aliança (GO)"
"GO","95990","São Luís De Montes Belos","São Luís De Montes Belos (GO)"
"GO","96016","São Miguel Do Araguaia","São Miguel Do Araguaia (GO)"
"GO","96059","São Simão","São Simão (GO)"
"GO","96091","Silvânia","Silvânia (GO)"
"GO","96172","Taquaral De Goiás","Taquaral De Goiás (GO)"
"GO","96253","Trindade","Trindade (GO)"
"GO","96318","Turvânia","Turvânia (GO)"
"GO","96334","Uruaçu","Uruaçu (GO)"
"GO","96350","Uruana","Uruana (GO)"
"GO","96377","Urutaí","Urutaí (GO)"
"GO","96393","Varjão","Varjão (GO)"
"GO","96415","Vianópolis","Vianópolis (GO)"
"GO","96458","Acreúna","Acreúna (GO)"
"GO","96474","Minaçu","Minaçu (GO)"
"GO","96512","Mundo Novo","Mundo Novo (GO)"
"GO","96539","Nova Crixás","Nova Crixás (GO)"
"GO","96555","Nova Glória","Nova Glória (GO)"
"GO","96571","Vicentinópolis","Vicentinópolis (GO)"
"GO","96610","Americano Do Brasil","Americano Do Brasil (GO)"
"GO","96695","Araguapaz","Araguapaz (GO)"
"GO","96733","Cachoeira Dourada","Cachoeira Dourada (GO)"
"GO","96776","Santo Antônio Do Descoberto","Santo Antônio Do Descoberto (GO)"
"GO","96814","Indiara","Indiara (GO)"
"GO","96873","Campinaçu","Campinaçu (GO)"
"GO","95915","São Domingos","São Domingos (GO)"
"MA","07013","Afonso Cunha","Afonso Cunha (MA)"
"MA","07021","Alto Alegre Do Maranhão","Alto Alegre Do Maranhão (MA)"
"MA","07048","Alto Alegre Do Pindaré","Alto Alegre Do Pindaré (MA)"
"MA","07056","Aldeias Altas","Aldeias Altas (MA)"
"MA","07064","Apicum-Açu","Apicum-Açu (MA)"
"MA","07072","Altamira Do Maranhão","Altamira Do Maranhão (MA)"
"MA","07080","Amapá Do Maranhão","Amapá Do Maranhão (MA)"
"MA","07099","Alto Parnaíba","Alto Parnaíba (MA)"
"MA","07102","Araguanã","Araguanã (MA)"
"MA","07110","Amarante Do Maranhão","Amarante Do Maranhão (MA)"
"MA","07129","Bacabeira","Bacabeira (MA)"
"MA","07137","Anajatuba","Anajatuba (MA)"
"MA","07145","Bacurituba","Bacurituba (MA)"
"MA","07153","Anapurus","Anapurus (MA)"
"MA","07196","Arari","Arari (MA)"
"MA","07200","Bernardo Do Mearim","Bernardo Do Mearim (MA)"
"MA","07226","Cachoeira Grande","Cachoeira Grande (MA)"
"MA","07234","Bacabal","Bacabal (MA)"
"MA","07269","Bom Jesus Das Selvas","Bom Jesus Das Selvas (MA)"
"MA","07277","Balsas","Balsas (MA)"
"MA","07293","Barão De Grajaú","Barão De Grajaú (MA)"
"MA","07315","Barra Do Corda","Barra Do Corda (MA)"
"MA","07323","Boa Vista Do Gurupi","Boa Vista Do Gurupi (MA)"
"MA","07331","Barreirinhas","Barreirinhas (MA)"
"MA","07340","Buriticupu","Buriticupu (MA)"
"MA","07374","Bequimão","Bequimão (MA)"
"MA","07382","Campestre Do Maranhão","Campestre Do Maranhão (MA)"
"MA","07390","Brejo","Brejo (MA)"
"MA","07404","Capinzal Do Norte","Capinzal Do Norte (MA)"
"MA","07412","Buriti","Buriti (MA)"
"MA","07439","Buriti Bravo","Buriti Bravo (MA)"
"MA","07447","Centro Do Guilherme","Centro Do Guilherme (MA)"
"MA","07463","Centro Novo Do Maranhão","Centro Novo Do Maranhão (MA)"
"MA","07471","Cajari","Cajari (MA)"
"MA","07480","Cidelândia","Cidelândia (MA)"
"MA","07498","Cândido Mendes","Cândido Mendes (MA)"
"MA","07510","Cantanhede","Cantanhede (MA)"
"MA","07536","Carolina","Carolina (MA)"
"MA","07552","Carutapera","Carutapera (MA)"
"MA","07560","Formosa Da Serra Negra","Formosa Da Serra Negra (MA)"
"MA","07579","Caxias","Caxias (MA)"
"MA","07617","Chapadinha","Chapadinha (MA)"
"MA","07633","Codó","Codó (MA)"
"MA","07650","Coelho Neto","Coelho Neto (MA)"
"MA","07668","Governador Nunes Freire","Governador Nunes Freire (MA)"
"MA","07676","Colinas","Colinas (MA)"
"MA","07692","Coroatá","Coroatá (MA)"
"MA","07714","Cururupu","Cururupu (MA)"
"MA","07722","Itinga Do Maranhão","Itinga Do Maranhão (MA)"
"MA","07730","Dom Pedro","Dom Pedro (MA)"
"MA","07749","Jatobá","Jatobá (MA)"
"MA","07765","Jenipapo Dos Vieiras","Jenipapo Dos Vieiras (MA)"
"MA","07773","Esperantinópolis","Esperantinópolis (MA)"
"MA","07781","Junco Do Maranhão","Junco Do Maranhão (MA)"
"MA","07790","Fortaleza Dos Nogueiras","Fortaleza Dos Nogueiras (MA)"
"MA","07854","Gonçalves Dias","Gonçalves Dias (MA)"
"MA","07870","Governador Archer","Governador Archer (MA)"
"MA","07889","Maracaçumé","Maracaçumé (MA)"
"MA","07897","Governador Eugênio Barros","Governador Eugênio Barros (MA)"
"MA","07900","Marajá Do Sena","Marajá Do Sena (MA)"
"MA","07927","Maranhãozinho","Maranhãozinho (MA)"
"MA","07935","Grajaú","Grajaú (MA)"
"MA","07943","Matões Do Norte","Matões Do Norte (MA)"
"MA","07951","Guimarães","Guimarães (MA)"
"MA","07960","Milagres Do Maranhão","Milagres Do Maranhão (MA)"
"MA","07978","Humberto De Campos","Humberto De Campos (MA)"
"MA","07994","Icatu","Icatu (MA)"
"MA","08001","Nova Olinda Do Maranhão","Nova Olinda Do Maranhão (MA)"
"MA","08010","Igarapé Grande","Igarapé Grande (MA)"
"MA","08036","Imperatriz","Imperatriz (MA)"
"MA","08052","São Luís Gonzaga Do Maranhão","São Luís Gonzaga Do Maranhão (MA)"
"MA","08060","Pedro Do Rosário","Pedro Do Rosário (MA)"
"MA","08079","Itapecuru Mirim","Itapecuru Mirim (MA)"
"MA","08087","Peritoró","Peritoró (MA)"
"MA","08095","João Lisboa","João Lisboa (MA)"
"MA","08117","Joselândia","Joselândia (MA)"
"MA","08125","Presidente Médici","Presidente Médici (MA)"
"MA","08133","Lago Da Pedra","Lago Da Pedra (MA)"
"MA","08168","Raposa","Raposa (MA)"
"MA","08176","Lago Verde","Lago Verde (MA)"
"MA","08192","Lima Campos","Lima Campos (MA)"
"MA","08230","Luís Domingues","Luís Domingues (MA)"
"MA","08249","Santo Amaro Do Maranhão","Santo Amaro Do Maranhão (MA)"
"MA","08257","Magalhães De Almeida","Magalhães De Almeida (MA)"
"MA","08265","São Domingos Do Azeitão","São Domingos Do Azeitão (MA)"
"MA","08273","Mata Roma","Mata Roma (MA)"
"MA","08281","São Francisco Do Brejão","São Francisco Do Brejão (MA)"
"MA","08290","Matinha","Matinha (MA)"
"MA","08311","Matões","Matões (MA)"
"MA","08354","Mirinzal","Mirinzal (MA)"
"MA","08362","São José Dos Basílios","São José Dos Basílios (MA)"
"MA","08370","Monção","Monção (MA)"
"MA","08397","Montes Altos","Montes Altos (MA)"
"MA","08435","Nina Rodrigues","Nina Rodrigues (MA)"
"MA","08443","São Roberto","São Roberto (MA)"
"MA","08451","Nova Iorque","Nova Iorque (MA)"
"MA","08460","Satubinha","Satubinha (MA)"
"MA","08478","Olho D Água Das Cunhãs","Olho D Água Das Cunhãs (MA)"
"MA","08486","Senador Alexandre Costa","Senador Alexandre Costa (MA)"
"MA","08494","Paço Do Lumiar","Paço Do Lumiar (MA)"
"MA","08508","Senador La Rocque","Senador La Rocque (MA)"
"MA","08516","Palmeirândia","Palmeirândia (MA)"
"MA","08524","Serrano Do Maranhão","Serrano Do Maranhão (MA)"
"MA","08532","Paraibano","Paraibano (MA)"
"MA","08559","Parnarama","Parnarama (MA)"
"MA","08567","Trizidela Do Vale","Trizidela Do Vale (MA)"
"MA","08575","Passagem Franca","Passagem Franca (MA)"
"MA","08591","Pastos Bons","Pastos Bons (MA)"
"MA","08605","Turilândia","Turilândia (MA)"
"MA","08613","Pedreiras","Pedreiras (MA)"
"MA","08621","Vila Nova Dos Martírios","Vila Nova Dos Martírios (MA)"
"MA","08672","Pindaré-Mirim","Pindaré-Mirim (MA)"
"MA","08699","Pinheiro","Pinheiro (MA)"
"MA","08710","Pio Xii","Pio Xii (MA)"
"MA","08737","Pirapemas","Pirapemas (MA)"
"MA","08753","Poção De Pedras","Poção De Pedras (MA)"
"MA","08770","Porto Franco","Porto Franco (MA)"
"MA","08796","Presidente Dutra","Presidente Dutra (MA)"
"MA","08818","Presidente Juscelino","Presidente Juscelino (MA)"
"MA","08834","Presidente Vargas","Presidente Vargas (MA)"
"MA","08850","Primeira Cruz","Primeira Cruz (MA)"
"MA","08877","Riachão","Riachão (MA)"
"MA","08893","São José De Ribamar","São José De Ribamar (MA)"
"MA","08915","Rosário","Rosário (MA)"
"MA","08958","Santa Helena","Santa Helena (MA)"
"MA","08974","Santa Luzia","Santa Luzia (MA)"
"MA","08990","Santa Quitéria Do Maranhão","Santa Quitéria Do Maranhão (MA)"
"MA","09016","Santa Rita","Santa Rita (MA)"
"MA","09032","Santo Antônio Dos Lopes","Santo Antônio Dos Lopes (MA)"
"MA","09059","São Benedito Do Rio Preto","São Benedito Do Rio Preto (MA)"
"MA","09075","São Bento","São Bento (MA)"
"MA","09130","São Félix De Balsas","São Félix De Balsas (MA)"
"MA","09199","São João Dos Patos","São João Dos Patos (MA)"
"MA","09210","São Luís","São Luís (MA)"
"MA","09237","São Mateus Do Maranhão","São Mateus Do Maranhão (MA)"
"MA","09253","São Raimundo Das Mangabeiras","São Raimundo Das Mangabeiras (MA)"
"MA","09270","São Vicente Ferrer","São Vicente Ferrer (MA)"
"MA","09296","Sítio Novo","Sítio Novo (MA)"
"MA","09318","Sucupira Do Norte","Sucupira Do Norte (MA)"
"MA","09350","Timbiras","Timbiras (MA)"
"MA","09377","Timon","Timon (MA)"
"MA","09393","Tuntum","Tuntum (MA)"
"MA","09415","Turiaçu","Turiaçu (MA)"
"MA","09458","Urbano Santos","Urbano Santos (MA)"
"MA","09474","Vargem Grande","Vargem Grande (MA)"
"MA","09490","Viana","Viana (MA)"
"MA","09512","Vitória Do Mearim","Vitória Do Mearim (MA)"
"MA","09539","Vitorino Freire","Vitorino Freire (MA)"
"MA","09571","Santa Inês","Santa Inês (MA)"
"MA","09598","Paulo Ramos","Paulo Ramos (MA)"
"MA","09610","Açailândia","Açailândia (MA)"
"MA","09636","Estreito","Estreito (MA)"
"MA","09652","Santa Luzia Do Paruá","Santa Luzia Do Paruá (MA)"
"MA","09695","Miranda Do Norte","Miranda Do Norte (MA)"
"MA","09717","Zé Doca","Zé Doca (MA)"
"MG","40010","Abadia Dos Dourados","Abadia Dos Dourados (MG)"
"MG","40029","Araporã","Araporã (MG)"
"MG","40037","Abaeté","Abaeté (MG)"
"MG","40053","Abre Campo","Abre Campo (MG)"
"MG","40088","Carneirinho","Carneirinho (MG)"
"MG","40150","Aguanil","Aguanil (MG)"
"MG","40266","Ipaba","Ipaba (MG)"
"MG","40282","Jaíba","Jaíba (MG)"
"MG","40290","Além Paraíba","Além Paraíba (MG)"
"MG","40312","Alfenas","Alfenas (MG)"
"MG","40320","Juatuba","Juatuba (MG)"
"MG","40339","Almenara","Almenara (MG)"
"MG","40347","Lagoa Grande","Lagoa Grande (MG)"
"MG","40363","Limeira Do Oeste","Limeira Do Oeste (MG)"
"MG","40371","Alpinópolis","Alpinópolis (MG)"
"MG","40398","Alterosa","Alterosa (MG)"
"MG","40487","Naque","Naque (MG)"
"MG","40517","Andradas","Andradas (MG)"
"MG","40584","Ponto Dos Volantes","Ponto Dos Volantes (MG)"
"MG","40592","Antônio Dias","Antônio Dias (MG)"
"MG","40622","Rosário Da Limeira","Rosário Da Limeira (MG)"
"MG","40681","Santana Do Paraíso","Santana Do Paraíso (MG)"
"MG","40690","Araguari","Araguari (MG)"
"MG","40770","Araújos","Araújos (MG)"
"MG","40789","São José Da Lapa","São José Da Lapa (MG)"
"MG","40797","Araxá","Araxá (MG)"
"MG","40819","Arceburgo","Arceburgo (MG)"
"MG","40835","Arcos","Arcos (MG)"
"MG","40851","Areado","Areado (MG)"
"MG","40886","Urucuia","Urucuia (MG)"
"MG","40940","Juvenília","Juvenília (MG)"
"MG","41017","Bambuí","Bambuí (MG)"
"MG","41025","Mário Campos","Mário Campos (MG)"
"MG","41076","Barão De Cocais","Barão De Cocais (MG)"
"MG","41114","Barbacena","Barbacena (MG)"
"MG","41130","Barra Longa","Barra Longa (MG)"
"MG","41157","Três Marias","Três Marias (MG)"
"MG","41238","Belo Horizonte","Belo Horizonte (MG)"
"MG","41254","Belo Oriente","Belo Oriente (MG)"
"MG","41270","Belo Vale","Belo Vale (MG)"
"MG","41335","Betim","Betim (MG)"
"MG","41416","Boa Esperança","Boa Esperança (MG)"
"MG","41459","Bocaiúva","Bocaiúva (MG)"
"MG","41475","Bom Despacho","Bom Despacho (MG)"
"MG","41491","Bom Jardim De Minas","Bom Jardim De Minas (MG)"
"MG","41513","Bom Jesus Da Penha","Bom Jesus Da Penha (MG)"
"MG","41564","São Félix De Minas","São Félix De Minas (MG)"
"MG","41572","Bom Repouso","Bom Repouso (MG)"
"MG","41629","São Joaquim De Bicas","São Joaquim De Bicas (MG)"
"MG","41645","São José Da Barra","São José Da Barra (MG)"
"MG","41653","Borda Da Mata","Borda Da Mata (MG)"
"MG","41726","Berizal","Berizal (MG)"
"MG","41750","Braúnas","Braúnas (MG)"
"MG","41793","Brumadinho","Brumadinho (MG)"
"MG","41823","Cantagalo","Cantagalo (MG)"
"MG","41840","Catas Altas","Catas Altas (MG)"
"MG","41874","Buritizeiro","Buritizeiro (MG)"
"MG","41890","Cabo Verde","Cabo Verde (MG)"
"MG","41947","Córrego Fundo","Córrego Fundo (MG)"
"MG","41998","Caeté","Caeté (MG)"
"MG","42021","Delta","Delta (MG)"
"MG","42072","Camacho","Camacho (MG)"
"MG","42099","Camanducaia","Camanducaia (MG)"
"MG","42110","Cambuí","Cambuí (MG)"
"MG","42137","Cambuquira","Cambuquira (MG)"
"MG","42170","Campanha","Campanha (MG)"
"MG","42196","Campestre","Campestre (MG)"
"MG","42218","Campina Verde","Campina Verde (MG)"
"MG","42234","Campo Belo","Campo Belo (MG)"
"MG","42250","Campo Do Meio","Campo Do Meio (MG)"
"MG","42293","Campos Altos","Campos Altos (MG)"
"MG","42315","Campos Gerais","Campos Gerais (MG)"
"MG","42323","José Raydan","José Raydan (MG)"
"MG","42358","Canápolis","Canápolis (MG)"
"MG","42374","Cana Verde","Cana Verde (MG)"
"MG","42390","Candeias","Candeias (MG)"
"MG","42455","Capelinha","Capelinha (MG)"
"MG","42498","Capim Branco","Capim Branco (MG)"
"MG","42501","Varjão De Minas","Varjão De Minas (MG)"
"MG","42510","Capinópolis","Capinópolis (MG)"
"MG","42552","Capitólio","Capitólio (MG)"
"MG","42579","Caputira","Caputira (MG)"
"MG","42633","Carandaí","Carandaí (MG)"
"MG","42650","Carangola","Carangola (MG)"
"MG","42676","Caratinga","Caratinga (MG)"
"MG","42773","Carmo Da Cachoeira","Carmo Da Cachoeira (MG)"
"MG","42790","Carmo Da Mata","Carmo Da Mata (MG)"
"MG","42854","Carmo Do Paranaíba","Carmo Do Paranaíba (MG)"
"MG","42870","Carmo Do Rio Claro","Carmo Do Rio Claro (MG)"
"MG","42897","Carmópolis De Minas","Carmópolis De Minas (MG)"
"MG","42919","Carrancas","Carrancas (MG)"
"MG","42994","Cascalho Rico","Cascalho Rico (MG)"
"MG","43095","Caxambu","Caxambu (MG)"
"MG","43150","Centralina","Centralina (MG)"
"MG","43419","Conceição Da Aparecida","Conceição Da Aparecida (MG)"
"MG","43451","Conceição Das Alagoas","Conceição Das Alagoas (MG)"
"MG","43494","Conceição Do Mato Dentro","Conceição Do Mato Dentro (MG)"
"MG","43591","Congonhas","Congonhas (MG)"
"MG","43656","Conselheiro Lafaiete","Conselheiro Lafaiete (MG)"
"MG","43710","Contagem","Contagem (MG)"
"MG","43818","Corinto","Corinto (MG)"
"MG","43850","Coromandel","Coromandel (MG)"
"MG","43877","Coronel Fabriciano","Coronel Fabriciano (MG)"
"MG","44032","Cristais","Cristais (MG)"
"MG","44172","Curvelo","Curvelo (MG)"
"MG","44237","Delfinópolis","Delfinópolis (MG)"
"MG","44318","Diamantina","Diamantina (MG)"
"MG","44350","Dionísio","Dionísio (MG)"
"MG","44393","Divino","Divino (MG)"
"MG","44431","Divinolândia De Minas","Divinolândia De Minas (MG)"
"MG","44458","Divinópolis","Divinópolis (MG)"
"MG","44474","Divisa Nova","Divisa Nova (MG)"
"MG","44610","Dores De Guanhães","Dores De Guanhães (MG)"
"MG","44717","Elói Mendes","Elói Mendes (MG)"
"MG","44776","Entre Rios De Minas","Entre Rios De Minas (MG)"
"MG","44814","Esmeraldas","Esmeraldas (MG)"
"MG","44857","Espinosa","Espinosa (MG)"
"MG","44890","Estiva","Estiva (MG)"
"MG","44911","Estrela Dalva","Estrela Dalva (MG)"
"MG","44954","Estrela Do Sul","Estrela Do Sul (MG)"
"MG","45012","Extrema","Extrema (MG)"
"MG","45039","Fama","Fama (MG)"
"MG","45217","Formiga","Formiga (MG)"
"MG","45314","Francisco Dumont","Francisco Dumont (MG)"
"MG","45390","Fronteira","Fronteira (MG)"
"MG","45411","Frutal","Frutal (MG)"
"MG","45438","Funilândia","Funilândia (MG)"
"MG","45535","Governador Valadares","Governador Valadares (MG)"
"MG","45594","Guanhães","Guanhães (MG)"
"MG","45616","Guapé","Guapé (MG)"
"MG","45659","Guaranésia","Guaranésia (MG)"
"MG","45713","Guarda-Mor","Guarda-Mor (MG)"
"MG","45730","Guaxupé","Guaxupé (MG)"
"MG","45772","Guimarânia","Guimarânia (MG)"
"MG","45810","Gurinhatã","Gurinhatã (MG)"
"MG","45896","Ibiá","Ibiá (MG)"
"MG","45918","Ibiaí","Ibiaí (MG)"
"MG","45934","Ibiraci","Ibiraci (MG)"
"MG","45950","Ibirité","Ibirité (MG)"
"MG","45993","Ibituruna","Ibituruna (MG)"
"MG","46019","Igarapé","Igarapé (MG)"
"MG","46051","Iguatama","Iguatama (MG)"
"MG","46094","Ilicínea","Ilicínea (MG)"
"MG","46132","Indianópolis","Indianópolis (MG)"
"MG","46256","Ipatinga","Ipatinga (MG)"
"MG","46272","Ipiaçu","Ipiaçu (MG)"
"MG","46310","Iraí De Minas","Iraí De Minas (MG)"
"MG","46337","Itabira","Itabira (MG)"
"MG","46353","Itabirinha","Itabirinha (MG)"
"MG","46370","Itabirito","Itabirito (MG)"
"MG","46418","Itacarambi","Itacarambi (MG)"
"MG","46477","Itajubá","Itajubá (MG)"
"MG","46515","Itamarati De Minas","Itamarati De Minas (MG)"
"MG","46574","Itamogi","Itamogi (MG)"
"MG","46639","Itanhomi","Itanhomi (MG)"
"MG","46671","Itapagipe","Itapagipe (MG)"
"MG","46736","Itatiaiuçu","Itatiaiuçu (MG)"
"MG","46752","Itaúna","Itaúna (MG)"
"MG","46833","Ituiutaba","Ituiutaba (MG)"
"MG","46850","Itumirim","Itumirim (MG)"
"MG","46876","Iturama","Iturama (MG)"
"MG","46914","Jaboticatubas","Jaboticatubas (MG)"
"MG","46973","Jacutinga","Jacutinga (MG)"
"MG","47015","Janaúba","Janaúba (MG)"
"MG","47058","Japaraíba","Japaraíba (MG)"
"MG","47155","Jequitinhonha","Jequitinhonha (MG)"
"MG","47171","Jesuânia","Jesuânia (MG)"
"MG","47236","João Monlevade","João Monlevade (MG)"
"MG","47252","João Pinheiro","João Pinheiro (MG)"
"MG","47295","Jordânia","Jordânia (MG)"
"MG","47333","Juiz De Fora","Juiz De Fora (MG)"
"MG","47376","Juruaia","Juruaia (MG)"
"MG","47414","Lagamar","Lagamar (MG)"
"MG","47430","Lagoa Da Prata","Lagoa Da Prata (MG)"
"MG","47473","Lagoa Dourada","Lagoa Dourada (MG)"
"MG","47490","Lagoa Formosa","Lagoa Formosa (MG)"
"MG","47511","Lagoa Santa","Lagoa Santa (MG)"
"MG","47554","Lambari","Lambari (MG)"
"MG","47635","Lavras","Lavras (MG)"
"MG","47678","Leopoldina","Leopoldina (MG)"
"MG","47759","Luz","Luz (MG)"
"MG","47791","Machado","Machado (MG)"
"MG","47830","Malacacheta","Malacacheta (MG)"
"MG","47856","Manga","Manga (MG)"
"MG","47872","Manhuaçu","Manhuaçu (MG)"
"MG","47910","Mantena","Mantena (MG)"
"MG","47937","Maravilhas","Maravilhas (MG)"
"MG","47996","Mariana","Mariana (MG)"
"MG","48097","Martinho Campos","Martinho Campos (MG)"
"MG","48135","Mateus Leme","Mateus Leme (MG)"
"MG","48178","Matipó","Matipó (MG)"
"MG","48216","Matozinhos","Matozinhos (MG)"
"MG","48275","Medina","Medina (MG)"
"MG","48410","Miradouro","Miradouro (MG)"
"MG","48534","Montalvânia","Montalvânia (MG)"
"MG","48550","Monte Alegre De Minas","Monte Alegre De Minas (MG)"
"MG","48577","Monte Azul","Monte Azul (MG)"
"MG","48615","Monte Carmelo","Monte Carmelo (MG)"
"MG","48658","Montes Claros","Montes Claros (MG)"
"MG","48674","Monte Sião","Monte Sião (MG)"
"MG","48690","Morada Nova De Minas","Morada Nova De Minas (MG)"
"MG","48739","Morro Do Pilar","Morro Do Pilar (MG)"
"MG","48771","Muriaé","Muriaé (MG)"
"MG","48810","Muzambinho","Muzambinho (MG)"
"MG","48852","Nanuque","Nanuque (MG)"
"MG","48917","Nepomuceno","Nepomuceno (MG)"
"MG","48950","Nova Lima","Nova Lima (MG)"
"MG","48976","Nova Módica","Nova Módica (MG)"
"MG","49018","Nova Resende","Nova Resende (MG)"
"MG","49034","Nova Serrana","Nova Serrana (MG)"
"MG","49077","Olaria","Olaria (MG)"
"MG","49174","Ouro Branco","Ouro Branco (MG)"
"MG","49212","Ouro Preto","Ouro Preto (MG)"
"MG","49298","Pains","Pains (MG)"
"MG","49395","Paracatu","Paracatu (MG)"
"MG","49417","Pará De Minas","Pará De Minas (MG)"
"MG","49573","Passos","Passos (MG)"
"MG","49590","Patos De Minas","Patos De Minas (MG)"
"MG","49611","Patrocínio","Patrocínio (MG)"
"MG","49719","Peçanha","Peçanha (MG)"
"MG","49816","Pedralva","Pedralva (MG)"
"MG","49859","Pedro Leopoldo","Pedro Leopoldo (MG)"
"MG","49891","Pequeri","Pequeri (MG)"
"MG","49913","Pequi","Pequi (MG)"
"MG","49930","Perdigão","Perdigão (MG)"
"MG","49956","Perdizes","Perdizes (MG)"
"MG","49972","Perdões","Perdões (MG)"
"MG","50075","Piedade Dos Gerais","Piedade Dos Gerais (MG)"
"MG","50091","Pimenta","Pimenta (MG)"
"MG","50130","Pirajuba","Pirajuba (MG)"
"MG","50156","Piranga","Piranga (MG)"
"MG","50237","Pirapora","Pirapora (MG)"
"MG","50296","Piumhi","Piumhi (MG)"
"MG","50318","Planura","Planura (MG)"
"MG","50334","Poço Fundo","Poço Fundo (MG)"
"MG","50350","Poços De Caldas","Poços De Caldas (MG)"
"MG","50393","Pompéu","Pompéu (MG)"
"MG","50431","Porteirinha","Porteirinha (MG)"
"MG","50490","Pouso Alegre","Pouso Alegre (MG)"
"MG","50555","Prata","Prata (MG)"
"MG","50571","Pratápolis","Pratápolis (MG)"
"MG","50679","Presidente Olegário","Presidente Olegário (MG)"
"MG","50717","Prudente De Morais","Prudente De Morais (MG)"
"MG","50911","Ribeirão Das Neves","Ribeirão Das Neves (MG)"
"MG","50954","Rio Acima","Rio Acima (MG)"
"MG","50970","Rio Casca","Rio Casca (MG)"
"MG","51055","Rio Manso","Rio Manso (MG)"
"MG","51098","Rio Paranaíba","Rio Paranaíba (MG)"
"MG","51136","Rio Piracicaba","Rio Piracicaba (MG)"
"MG","51217","Ritápolis","Ritápolis (MG)"
"MG","51276","Romaria","Romaria (MG)"
"MG","51330","Sabará","Sabará (MG)"
"MG","51357","Sabinópolis","Sabinópolis (MG)"
"MG","51373","Sacramento","Sacramento (MG)"
"MG","51390","Salinas","Salinas (MG)"
"MG","51438","Santa Bárbara","Santa Bárbara (MG)"
"MG","51551","Santa Luzia","Santa Luzia (MG)"
"MG","51594","Santa Maria De Itabira","Santa Maria De Itabira (MG)"
"MG","51632","Santa Maria Do Suaçuí","Santa Maria Do Suaçuí (MG)"
"MG","51691","Santana De Pirapama","Santana De Pirapama (MG)"
"MG","51756","Santana Do Jacaré","Santana Do Jacaré (MG)"
"MG","51934","Santa Rosa Da Serra","Santa Rosa Da Serra (MG)"
"MG","51950","Santa Vitória","Santa Vitória (MG)"
"MG","52019","Santo Antônio Do Grama","Santo Antônio Do Grama (MG)"
"MG","52132","Santos Dumont","Santos Dumont (MG)"
"MG","52191","São Domingos Do Prata","São Domingos Do Prata (MG)"
"MG","52230","São Francisco De Paula","São Francisco De Paula (MG)"
"MG","52256","São Francisco De Sales","São Francisco De Sales (MG)"
"MG","52337","São Gonçalo Do Abaeté","São Gonçalo Do Abaeté (MG)"
"MG","52353","São Gonçalo Do Pará","São Gonçalo Do Pará (MG)"
"MG","52370","São Gonçalo Do Rio Abaixo","São Gonçalo Do Rio Abaixo (MG)"
"MG","52418","São Gotardo","São Gotardo (MG)"
"MG","52477","São João Da Ponte","São João Da Ponte (MG)"
"MG","52493","São João Del Rei","São João Del Rei (MG)"
"MG","52558","São João Evangelista","São João Evangelista (MG)"
"MG","52671","São José Do Goiabal","São José Do Goiabal (MG)"
"MG","52736","São Lourenço","São Lourenço (MG)"
"MG","52779","São Pedro Da União","São Pedro Da União (MG)"
"MG","52876","São Sebastião Da Bela Vista","São Sebastião Da Bela Vista (MG)"
"MG","52930","São Sebastião Do Paraíso","São Sebastião Do Paraíso (MG)"
"MG","53015","São Tomás De Aquino","São Tomás De Aquino (MG)"
"MG","53333","Serra Dos Aimorés","Serra Dos Aimorés (MG)"
"MG","53350","Serra Do Salitre","Serra Do Salitre (MG)"
"MG","53376","Serrania","Serrania (MG)"
"MG","53430","Sete Lagoas","Sete Lagoas (MG)"
"MG","53511","Simonésia","Simonésia (MG)"
"MG","53538","Sobrália","Sobrália (MG)"
"MG","53597","Taiobeiras","Taiobeiras (MG)"
"MG","53678","Tarumirim","Tarumirim (MG)"
"MG","53716","Teófilo Otoni","Teófilo Otoni (MG)"
"MG","53732","Timóteo","Timóteo (MG)"
"MG","53759","Tiradentes","Tiradentes (MG)"
"MG","53775","Tiros","Tiros (MG)"
"MG","53856","Três Corações","Três Corações (MG)"
"MG","53872","Três Pontas","Três Pontas (MG)"
"MG","53910","Tupaciguara","Tupaciguara (MG)"
"MG","53937","Turmalina","Turmalina (MG)"
"MG","53970","Ubá","Ubá (MG)"
"MG","54011","Uberaba","Uberaba (MG)"
"MG","54038","Uberlândia","Uberlândia (MG)"
"MG","54135","Varginha","Varginha (MG)"
"MG","54151","Várzea Da Palma","Várzea Da Palma (MG)"
